0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,target
0.11747566102663819,-1.9074568881244003,-0.922909264848946,0.46975143408304293,-0.1443667630269637,-0.4001383519857285,-0.29598385293921214,0.8482086090216563,0.706830454751635,-0.7872689262471867,2,2,0,2,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2
0.29294072483196687,-0.4708072514855173,2.4043256059373497,-0.739356738508672,-0.3128287573370896,-0.3488819182174932,-0.4390262362200143,0.14110416806443193,0.2730493200953109,-1.618570747815795,2,1,1,0,1,2,0,3,4,0,1,0,0,0,0,0,1,0,0,0,2
-0.5731133615595897,-1.3204475458914557,1.2362053261868158,2.4653250820614763,1.3832322295355184,0.3462331153511832,1.0225161072341362,0.16681026701973248,1.6567166244782918,0.6678896088334423,1,1,1,0,0,1,1,0,0,2,0,0,1,0,0,1,0,1,1,1,2
-0.22994664377472285,-1.1295511944337915,-0.6399626042284977,0.31383052155900587,-1.2258359807380548,-0.22179313639949394,1.3399263099575534,0.029309710943169753,1.9853857460893887,1.4471656006682223,2,2,2,0,3,2,0,0,2,2,0,0,0,1,0,0,0,0,1,1,0
-0.2876294136505807,-1.3593105731059993,-0.04804132522942067,-0.480787340132024,0.3777530859653419,1.6144079741454649,-1.123104035224383,-0.38872794685481127,0.33234994953151675,1.1349731730819057,2,0,1,1,0,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0
0.5107144113978628,0.4142976411940093,1.344549423365941,0.4935153172482886,-0.23700418452348107,0.05728515015601808,-0.7070714470671638,0.5466648375345344,0.9425004089401402,-2.979596771061134,0,0,0,1,1,2,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0
1.2181488503510474,-0.05652072308259052,0.46088845239886594,0.6623740117246331,-2.2951033289626235,-1.1959293114635177,-0.333101162137835,-0.7913907709674438,0.2741727807601068,-0.5149099224712518,1,1,3,1,2,0,0,3,0,0,0,1,0,0,1,0,1,0,0,1,1
-1.7110711971542645,0.6122973124985504,1.1001293740133287,0.564352526386118,-0.7127994368270598,-0.260859478554175,0.5484280662958247,0.6031990502305918,1.0068611386248225,-0.29442600738994285,2,1,2,1,2,2,0,3,2,0,0,1,0,0,0,0,0,0,1,0,0
-1.4208805151542343,-0.6789467746200409,0.533884809310875,0.7439744037859244,2.2250496388231946,0.11718142019448317,0.24461452026499014,-0.17729882264556748,-0.40572952764909204,0.781775190375615,1,4,0,0,2,2,2,1,1,3,1,0,0,0,0,1,0,0,0,0,1
0.35347761380384995,-0.20727948572143776,-1.0796973839588486,-0.12306982851013992,-0.3909821853064035,1.2551737317095715,0.9471260781751876,-1.0223106922773948,1.1671683684041174,-0.5719768132877665,1,1,1,0,0,1,1,1,3,0,1,0,1,1,0,0,0,0,0,0,2
0.133137496871058,1.2027438739699048,-1.0247529670452837,0.16039916294255877,-1.1304752871393409,-1.941299681022428,0.9865978168979976,0.028227367299119867,-0.8223675978306648,-1.5865517608478485,0,1,1,0,2,1,0,0,0,2,1,0,0,1,1,0,1,0,0,0,1
-0.4014728193717207,1.3421792842550249,0.4024690934884474,-0.37276141643686733,-0.672023436468346,0.1058120827957554,-1.5473053909175292,1.3448065106282303,0.503189181636489,1.1943506024632464,0,0,0,0,3,1,1,2,0,2,1,0,1,0,0,0,1,0,1,0,2
-0.5635056711961435,0.8548287563126676,0.6879047256615245,-1.5330687182901823,0.14896070097688824,0.3151111682216668,-0.574917664052446,-0.3601711344294524,0.436185296532739,-0.037917882013034025,3,0,1,2,0,2,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0
-1.0047163525260954,0.5914530866303224,0.2278173638452078,0.24917865788633525,0.09576323673771824,0.4490217306938231,-0.2860020076596541,-0.8627582993970102,-0.7418248387704077,1.1055751361580652,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
-2.0177186526744166,0.5405407131012635,-1.4422988826146192,-1.6088503628381168,-1.006568561796009,-0.25753362480146613,0.7305074471395302,-1.6984014911619134,1.6740755455912117,1.163723700168369,4,2,1,4,0,2,1,0,2,1,1,0,1,0,0,1,0,0,0,1,0
-0.1325735926515057,-0.290245808612464,-0.9535324176164734,0.5880405938088611,0.06880147074223333,1.412064304423644,-0.6862156148791144,0.5479439268406656,-0.036382537802214704,-0.8470162530448537,0,2,2,0,2,1,1,3,1,1,0,1,1,0,1,0,0,1,0,0,2
1.9023040416320034,0.27960539218001096,0.6202545015134688,-1.068567708467883,-0.7226207335061186,0.08413955539175112,-0.584455156625368,0.6020222707537134,0.4383652391696916,-0.7823431943113383,0,0,2,0,1,0,1,2,0,0,0,0,1,1,0,0,1,0,1,0,2
0.1929359841691265,0.004024911987938255,-0.16407529067739982,-1.1488122644078604,-0.8355085039702512,0.21045072837938664,1.0139846307496894,-0.9701978229762425,1.217181559143887,0.18264737856904978,0,3,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,2
-1.269819591802883,0.32338992972166514,0.8857748576048973,0.26439469163071194,2.3191273176274807,0.30866767318779376,0.8925640315154956,0.011022696775798193,0.9800741280019828,-2.3955720133917984,0,0,1,2,2,1,0,2,0,1,0,0,0,1,0,1,1,0,0,1,0
-0.8575225150396875,-0.3642780862496787,0.503926901210353,0.18833121458166893,1.085227073656096,0.356939067005643,0.207329567390122,-0.14506453732507749,0.16390425267843206,0.8295124843972415,0,2,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1
0.755299957952175,0.8794856905576622,-0.2399562988289048,-0.6950566454073361,-0.47140008296368807,0.3494764086673662,1.6114572939933487,0.23933926643124,0.48500262814727996,-1.6586047065732947,0,1,2,1,0,1,1,4,0,0,1,0,0,1,0,0,1,1,0,1,2
2.6799103079793154,-1.1035221312612262,1.8177826087143396,-0.5560473416413031,0.9577112396876866,0.8152206814284187,0.0643193997540122,-0.16640537151373572,-0.9407097749928373,-0.053594501723097925,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1.1011362031443246,0.3721225454055754,-0.8834609870937455,1.1580515716975635,-1.2036534915942558,0.20983914187174324,-0.8911869221286801,-0.782687746991332,1.0797306777957072,-0.46284088559626885,0,0,1,1,2,4,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0
-1.5150756793500286,-0.5387185317773264,0.7566218577281786,-0.7293992224712513,1.2147826500801726,1.008282966705224,0.07328300892672913,1.1737324134228035,1.8629516673209556,-1.983636497648969,0,0,3,2,2,0,2,0,2,2,0,0,1,0,0,0,0,0,0,0,1
1.156688930108264,0.6092822662823638,-0.32320123247300514,0.6641456069283278,0.3967259930916324,-0.5761168608745451,1.4882183920780152,0.14024686680507428,1.188316753984644,-0.24574538754837935,1,0,1,1,0,1,1,2,2,1,0,0,0,1,0,0,0,0,0,1,2
-1.6355866180091612,0.24479808854598561,-0.2350822298090138,-1.2608278056541407,-1.6919679287768086,0.6164509224048732,1.269691281673293,1.397337976617336,0.5342249622671237,0.004102038558737831,2,0,0,2,1,0,1,0,0,5,0,0,0,0,1,1,1,1,0,0,2
0.18941984228939307,0.044774685416949206,0.7946852743367756,-0.49314074144094516,-1.2615897389997326,-0.21926026400299878,0.1972722238455263,-0.25528045404428484,0.025807591506507695,2.2009664376417875,2,1,4,1,0,0,2,1,1,3,0,1,1,0,1,0,0,0,1,0,1
0.8843676034925433,-1.3868225346111414,0.6536623143299183,-2.1766086346530016,0.6189489243944267,0.4772343031111985,0.026096528136701796,-0.9697056728048,-0.9837281240335171,0.41253271566157745,2,0,2,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,2
-0.6143048463375361,0.8370817753728033,-0.6236190082778158,-0.36318620142716906,0.7594713311328743,-0.03392699967708146,-0.16640069271846097,0.26957242341887616,0.37530555105612123,-0.08391524418120598,2,1,0,1,4,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0
0.2261263492494486,-0.1158807305909411,0.4116024120628427,0.28781043429472836,0.5042714771134602,0.8042673576917392,-1.030608212892495,-1.357697560038817,-0.26650186502997114,-0.17129279758504132,1,3,4,0,0,1,0,1,3,1,1,1,1,0,1,0,1,0,1,0,1
0.4623855507238044,-1.219855533800418,0.19257283919021945,0.435450388511247,-1.6349441361225914,0.43493727459336634,1.3978193858268715,0.12466677507838002,-0.8914514020336421,-0.5768933414874488,2,0,1,0,2,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,2
-0.07494886813198716,-0.5217764481859903,-3.2044013443296304,1.4627109926685042,-0.46690262153508444,-0.17901970086637228,0.9247476345119222,0.23524476499557398,-0.48860825554870513,-0.09298154159008849,1,0,3,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,2
0.5354013822282605,0.5508447011085544,-0.1915220534992502,0.7946976277250961,0.7850964990591964,-0.4877244169471739,-1.0058648648348185,0.32757536557189987,0.5790484501808602,-0.4599255478958039,1,0,2,1,2,4,0,1,3,2,0,0,0,0,1,0,0,1,0,1,0
-0.4358159138690348,0.536268551747575,0.15701498345077236,1.358789138983295,0.5153452451311908,2.3841246230338857,0.5291902678098208,-0.8961438364696007,-0.19781011738716067,-0.09547583184735872,3,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
-1.6804459190064798,0.6767081954943132,0.06072782354539891,-0.023041188373248082,-0.5533184275964641,-1.1061232362828763,-0.217134894389874,-0.8754223768039278,0.010781428998630438,-0.9062468207238444,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
-1.415753210749387,0.09470831125533102,0.19380061053949996,0.5432350856451581,0.056335779377569555,1.4656550050862371,-0.6359692115828376,1.1095052284587605,-0.9926324841596418,-0.6823414735287936,3,3,1,1,0,2,1,1,1,2,0,0,0,0,1,1,1,0,0,0,0
-0.4092692006106081,-0.24747527306762185,1.5278511193983773,-0.649438370907116,-1.2690155260995772,0.7548760707265404,-0.02390844260072029,-1.5575424720309945,0.346351576613855,0.9423644974568105,3,0,1,1,0,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,2
-0.3854768167060495,1.5602087809672336,1.5451617599168601,-0.6916876541245651,0.8645184721269497,-2.0977918732737453,0.1702946948085901,-0.7578296523509195,0.9678104161511922,-0.8745250446923986,0,3,0,1,0,2,2,1,1,2,1,1,0,0,0,1,1,1,0,0,1
1.0278403900668294,-0.8028896284380206,-0.4283034076796852,-0.755415833810417,0.22049689894674537,-1.3731141846550896,0.6467583372877117,-0.6735018140196655,2.241866502543307,-0.24648712059714464,0,1,1,0,0,0,0,0,3,3,1,0,0,0,1,0,0,0,0,0,2
-0.7636043388233484,0.480788743093192,-0.8317992027997089,0.5931892312894488,-0.44877913925173435,0.48769593817708484,0.05631472945410299,0.5457844652874169,-0.6831224010762387,-0.6590173083352506,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
1.43925372849812,1.382146624990064,0.92132043118123,-0.572887221777517,1.2750491009333504,-0.3288320400000261,-0.1463408054844024,1.0584366425059322,-0.11108044262729792,-0.0388811330963141,0,1,1,3,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0
-0.3223634922389624,-0.6657657311843238,-0.704620004467595,-0.3537627307018556,0.1519274208558741,-0.3042001701783497,-1.1788543691634505,-0.14913270660567196,-0.22509685034460078,0.07015437377347458,2,0,2,3,2,0,3,0,1,2,1,0,0,0,1,1,0,0,0,0,2
0.4520672285731127,0.29406925786188226,-0.8275100128763014,-0.8284712168968386,-0.4925074634046123,-0.7516204409224387,-1.5883808159553001,-0.46873071328501575,-1.4311184674003194,-1.2634968635047306,0,3,2,1,1,2,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1
-1.240248632145561,-1.053115973463552,-1.1321977376977403,-0.91094605580703,-0.2602398855722327,0.8146545193918624,-1.3473414727749078,1.0595283260844444,0.5245407358321751,0.533489021449304,0,2,0,2,1,2,0,1,0,2,0,0,1,1,0,1,0,0,1,1,2
-0.25355801802716,0.19212229309419343,0.5629217927555064,0.6274509686233909,-0.33994862200101883,0.7371789811206226,1.2029029222601908,0.9705595266688666,0.7038787208366574,-0.6049877179216091,2,0,3,0,1,1,1,3,0,0,1,0,1,0,0,0,0,1,0,0,2
0.004710544458982693,0.14703393988391603,-0.46253911725358127,0.21855883194177111,0.16875360875234963,-0.049997178171610236,-0.14990614559461016,-0.035328062307447027,0.03361653458293019,-0.36657599024461573,2,1,0,5,0,1,2,0,2,2,0,1,0,0,1,0,0,0,0,1,1
-0.4242114207905183,-0.05084965009757137,-1.1237542029767162,-1.8573581657899187,-0.21652493186395189,-1.1792045023161366,1.6447611318733715,0.7234291966156793,1.2481492960363434,0.732725770226584,4,1,0,0,2,2,1,0,2,2,0,0,0,0,0,0,0,1,0,0,2
-0.3210227379045047,0.5008949669335724,0.5199423112249137,-1.3778758292385562,0.7847106456895103,-0.8963076670550553,-1.1783379321035305,0.7411874055081697,-0.5728493315677566,-0.9610053430500842,1,0,0,1,1,2,0,2,1,1,0,0,0,0,0,1,0,0,1,1,0
1.1879179943982656,-1.7661650005221874,-0.7704116573105747,1.1242419156049548,2.671685088912162,0.06444550006805867,0.9134843137756022,-0.9970062100877606,2.075048669611219,-0.5901865306872227,1,1,0,3,2,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0
-2.81600121715101,0.10954442631845672,0.1426692935836473,-0.7840355606351416,0.25761073508838883,1.3129227469784313,-1.349025369296426,0.5001368509453067,-0.9845866480165034,1.4859794140389098,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
0.5706934550173092,-0.5128751923514103,0.27578242298837985,-0.38928154211931243,0.6485294150417128,-0.024428538986607597,1.3084871545168377,2.6625774738311048,0.3427263987621002,0.8726301654129052,2,1,0,1,0,0,0,2,3,0,0,0,1,0,1,1,0,0,0,0,2
0.3773970054270526,-0.5066593810873842,0.4830161298184706,0.9769060306868018,0.8468412861982171,0.15665175697727024,-0.15452177472526785,1.8301471501800453,0.9291112955433523,1.3825374867213998,2,1,3,1,0,0,2,0,2,1,0,1,0,0,0,0,0,0,1,1,1
-0.6522613585421451,1.422853345250872,-1.4588443763087902,0.47764894426395915,0.029400794104724452,0.16181278614975456,-0.4109236017657893,0.9308356346633864,0.5382686483345053,0.19519279611719034,1,0,1,0,2,0,2,2,1,1,0,0,0,1,0,0,0,1,0,1,2
2.0656257181419377,1.0420524142918361,0.18331841787207362,-0.011488496268139354,-1.9871041493861687,-0.6408322925206981,-0.4813945516287546,-0.8109118106267424,-0.10887354529643364,1.8207806537072138,1,0,1,2,0,1,1,2,0,1,1,1,0,1,1,0,1,0,1,0,0
0.5140699446186114,-0.2346674616170361,-1.085578638473076,0.9517459641149852,-0.23039221329461987,1.8699878244331878,0.15772497720910977,1.4336365262363326,0.4726394285742709,0.07565891991384795,1,1,1,2,0,0,3,0,1,2,0,1,0,1,1,0,0,0,0,0,2
0.12614486656578017,0.6255819420480753,-0.02692263934718645,-1.567448006221176,-1.8848501723504776,-0.7175122160015455,-0.8179363761514667,0.20937108936243104,-0.13062092277209006,0.4929852047801501,4,0,1,1,1,1,2,1,2,0,1,0,1,0,1,1,0,0,0,0,0
-0.22276607050221645,0.5618724649679686,0.3380593447118833,1.1038729032429846,-0.9002995608455391,-1.9010137358710648,-0.6208543319712136,0.7284934646248162,-0.6584402152823653,-0.4790345655925817,1,0,1,2,0,1,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0
-1.2891247012937483,-0.9741995922581371,-0.19410253221005547,-1.7467358424957382,-0.15097705205081882,0.01792319089390475,-0.19832050344148366,0.12464616146077308,-0.6637509246615519,1.2815738406346966,2,0,0,0,0,1,2,2,2,1,0,1,1,0,1,0,0,0,0,1,2
0.7922394832672183,-0.7911019530980938,-0.07660500671933967,-0.664237328279198,1.2718206238935512,-0.11955298290106885,-1.2009786119524941,0.8461850952710439,0.6112297828675692,-0.20360307886049764,2,2,2,0,1,1,0,3,0,1,0,1,1,1,0,0,0,1,0,0,2
-0.5241738232999129,-0.4185740231108837,-0.061916212715108915,-1.0588482919776563,1.80524557746825,-0.07402322396780532,2.204885697984326,-0.45208928691681527,-0.20943596028175673,-0.2946843576721413,1,1,1,2,2,1,2,1,0,4,1,1,1,0,0,0,0,0,0,1,2
0.9064921637450125,0.9992544928978704,0.3153843078128574,1.1377994669517455,1.1580963641955146,0.9997605188859316,-0.41644861754257556,-1.1437764028083217,-1.6264468164091368,-1.4587894211031929,1,0,0,1,0,0,1,1,3,3,0,0,0,1,0,0,1,1,0,0,2
-0.31582535423443364,-1.2889358111691216,-0.10835998286337985,1.4932333293077336,-0.156093582425988,-1.8916453966716489,0.8403661574696568,-0.22519883768417293,-0.4994202458833054,-0.27101790022879757,1,2,2,0,0,0,2,2,1,1,0,0,0,1,1,0,0,0,1,0,1
-1.325365871747898,0.018548135785695415,0.754554919049384,-1.024802689841754,0.5699335423526521,0.6092104077479641,-0.5683151701990579,1.0091960396589836,-1.1587176604162672,0.4397326742035512,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.14354243962107663,-0.08248056124712745,0.38857801997215574,0.21378471972525367,-1.9625185173838224,-1.2968621257704154,-1.0805964964544554,-0.23604735185073414,0.7800463094512448,1.05881702171119,2,1,1,0,3,1,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0
0.6717409335775416,0.17513949958008315,-0.9702632655692445,1.1813518317883906,0.1059363735240383,-1.238017527415041,-0.6199458997713039,1.2180601092370877,1.4339014301443747,-0.9359094987406592,1,2,2,1,0,1,0,0,2,2,1,0,1,0,0,0,0,0,0,1,2
2.1080380084916874,0.9117083669802495,0.568167077811111,-1.1694676710108167,2.151970505787845,-0.05322489119032016,-0.7517719015636736,-0.4337726820696933,-0.10487678396647696,-0.990423889034959,0,2,1,1,4,2,2,0,0,1,1,1,0,1,1,0,0,1,0,1,0
0.6139780384972053,-0.11721347187718312,-1.7323214220769316,-0.8738017171897905,-1.1346953228153216,-0.8077963257294619,-0.5496476204528785,0.18745644169144907,-0.2946580762398474,-0.18692130589191588,1,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2
-0.7492472352932611,0.6868484059889677,-0.2770703921267532,1.990005512437931,-0.8936399525726193,-0.041012504902923255,1.300269054946124,-1.1460958263381043,-0.9509489872955937,-1.115659150902075,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,2
-0.12986709047395617,-0.29308893924381546,0.21352912841989768,1.1180308042634706,-1.1564636527421228,-0.38546090188141685,0.3993273736188166,-2.5114690990574617,-0.5266080340473226,-0.4557819014802565,0,0,1,2,4,1,3,1,0,2,0,1,0,0,0,0,0,0,0,0,2
-0.6051039725082145,0.2839309194548075,1.0971208292630386,-0.5385773684260569,2.1955967428566745,-0.7026437851934105,-0.06059955835711416,0.21722821669011802,-1.5250342901043503,0.45789197385901964,0,1,2,1,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,2
0.021043221069700545,0.15637152181642605,1.0376541896217721,0.04566590024175223,1.1073361487481852,-1.3377890509693122,-0.25366672182981814,1.2548798401947634,-0.0805451681315732,-1.2208422554138045,0,1,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
-1.1559260850702584,-0.7573398515582952,-1.31239140664406,0.49534850741857755,-2.815061307769283,-0.8213783022565448,-1.390650580197256,-1.373242672960857,-0.5695516932997902,-1.234933377471025,0,2,0,2,0,1,0,1,1,2,1,1,1,1,1,0,0,0,1,1,0
0.47759765023743794,-0.7894791399132054,-0.5522352765778789,0.8376369204358002,0.27271781686608526,0.12625547559095315,-0.02585842169811718,-1.1243422203508504,0.3015727889392,2.1185914356392987,0,1,0,1,2,0,1,1,1,2,0,1,1,0,0,0,0,1,0,1,2
-0.2629661372093793,-1.0033879436857385,-1.5177962251711266,-1.9219949036061388,-0.34334524889278906,-0.5403643313571019,1.0451695050777892,-0.07993523713581309,0.6613949645858365,0.6233884113219301,0,0,0,1,1,2,0,1,1,2,1,0,1,0,0,0,0,1,0,0,2
1.198601830825169,-0.30878081379768246,0.9701679888716442,0.451046213413367,-1.0627067209359862,-1.0251420366652093,0.41961402397198216,-0.31533227958230264,-2.210754411719401,0.25678983501951463,2,0,2,1,0,1,1,0,2,3,1,1,0,0,0,0,0,0,0,0,2
0.26052935521814274,0.1981799143764938,1.5258520401604962,-0.398272253593044,-1.536395208771964,0.6341490647799795,0.1549028058897931,0.6006767773679156,0.6472854857905486,0.14956440514707786,0,3,1,2,1,1,2,1,2,0,1,0,1,0,0,0,0,0,0,0,1
-0.5513425680658475,-0.06550241221290855,-0.15811672963539142,-0.45631517916111963,0.15687211291551342,-0.11979476753094565,0.048742710513682404,-1.090178583201542,-0.2856356469559005,-1.1465318757929963,2,0,1,2,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
-1.0584984877165797,1.3767983418896448,-1.0168492592229135,0.4855997703887232,-1.6840774029110728,-0.10356350378687185,1.042891712759636,0.7848557346043135,-0.7414892348796095,0.7937412482215961,0,1,0,1,1,1,0,1,2,0,1,0,1,0,0,0,1,0,0,0,0
-0.37241574576491177,-0.967326089611601,-1.2076692404542788,-2.007975192617311,0.46949620606677045,0.7756542216651379,1.67106649202552,-0.35123997929625006,-0.3276996985675767,-0.5588818934814888,1,0,2,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,2
0.3122699761208567,0.15671558743218703,-1.5050267476882966,0.47714564852384106,0.5710073657083248,0.2540694561385278,-0.24123881673542327,-1.9168865939542041,0.10119508464689944,-0.1068027612648404,1,0,1,1,3,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,2
-0.4659838896149311,0.06776726320085433,-0.2244667698689484,0.07173830566968224,-0.11676156275851585,-0.4698586545250819,-1.10920849473681,-1.2384593921748208,0.3413876539257862,-0.03696753114179426,2,1,2,2,2,0,3,1,3,2,0,0,0,0,0,0,0,0,1,1,2
0.4069596941667936,0.43653495880295556,-0.1289042859103028,1.9156525889182487,-0.5022764421161248,0.06769360864911571,-0.5075299934454688,-0.359043823284976,-1.0337960675075826,0.6800451979880561,3,1,2,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,2
-0.5300025642636261,0.6555969909616532,1.0641286460338581,-0.021264918710559456,-0.5314199575878049,0.3097622237164093,0.5653862489237955,0.6494460354845921,-1.327589160084524,1.5050199275505798,1,1,1,2,1,1,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0
-0.8788115094868483,-1.3802156747811671,0.6153199450001283,-0.34454877707727954,0.1094332557825467,0.215277935019268,1.7203868703031664,0.14942225872786832,0.46969198371474297,-0.3393221175325834,0,0,0,0,2,0,1,0,1,3,1,0,1,0,1,0,1,0,0,0,2
-0.7049108934737764,0.8620258492370256,0.5878496722553859,1.5753420849119324,-0.7708870192053603,0.3712808326349334,0.7714697498952422,-1.6686326659349286,-1.2741684067915495,0.4921677490147131,0,1,1,2,0,0,1,2,3,1,0,0,0,0,1,0,0,0,0,1,2
0.2318222324713116,-0.6386924820384373,0.9109323884169644,-0.8954752359102185,-1.4405723014762228,0.08498287184510397,0.13216814946266606,0.9462986642438012,0.22422743953595703,0.8335146881745844,0,0,2,2,3,1,2,0,2,0,0,0,1,0,0,0,1,0,1,0,2
-0.9689892507620902,0.864170548301323,-1.0443831466148303,1.0278389288224563,-0.19682771467758184,-0.008167787582018061,-0.41411949732022274,-0.12881374208327814,-0.3190796789639896,-1.461413642312067,0,2,1,3,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0
-0.8284106994951189,-0.6253015485570184,0.26678601498376836,0.526014692943146,-0.30809239176457953,0.38403778549871426,0.45069168226179995,-0.309435625307979,-2.4342086748899954,0.03488045778432449,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1.4540183424317497,-0.5402564214198547,0.7401520388367903,-0.7082899385831712,-0.6577280701012301,2.111098536768399,-0.07296693684404461,-0.9423931270969383,1.1450086577555576,0.31087637543303376,1,2,2,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1
0.3921338013602793,-1.8945938876457724,-0.3415116395988449,0.06977371438930127,-0.1603570680030665,-1.0143391761354321,-0.33182774858014313,1.4406974018785552,-0.3902178639300671,0.6424506244340201,1,2,0,0,1,2,1,2,1,2,1,0,0,0,0,0,1,0,0,0,2
1.5132522260949561,-0.14233358823939746,-0.13941996137466625,1.1755075428263666,1.1837890142815162,0.683407260572395,-1.2151135991683686,0.5315612397864866,0.24542898324014836,0.25198780408983645,3,4,0,1,2,1,0,3,1,0,1,0,0,0,1,0,0,0,1,0,0
1.744459991154389,-0.9581001682083299,1.824668955772265,-1.679945382584341,-1.1144089223935807,0.059151026885633236,-0.31570127516660096,0.47043212515939087,0.7763924045810481,-1.0646236039917711,0,0,0,3,1,0,1,1,1,2,0,0,0,0,1,0,1,0,0,0,2
